subj_idx,rank,control_1,context_1,epoch,rt,mood,response,feedback,split_by,q_init,trial,trial_in_block,fmood
102,1,4,20,epoc1,2.299,27,1,1,0,0.5,2,1,high
102,1,4,20,epoc1,4.306,0,1,1,0,0.5,3,2,med
102,1,4,20,epoc1,0.852,27,1,0,0,0.5,4,2,high
102,1,4,20,epoc1,1.422,0,1,1,0,0.5,5,3,med
102,1,4,20,epoc1,0.903,27,1,1,0,0.5,6,3,high
102,1,4,20,epoc1,1.851,0,1,1,0,0.5,7,4,med
102,1,4,20,epoc1,0.7,27,1,0,0,0.5,8,4,high
102,1,4,20,epoc1,0.959,0,1,1,0,0.5,9,5,med
102,1,4,20,epoc1,1.075,27,1,1,0,0.5,10,5,high
102,1,4,20,epoc1,0.975,0,1,1,0,0.5,11,6,med
102,1,4,20,epoc1,0.947,27,1,1,0,0.5,12,6,high
102,1,4,20,epoc1,1.179,0,1,1,0,0.5,13,7,med
102,1,4,20,epoc1,0.596,27,0,0,0,0.5,14,7,high
102,1,4,20,epoc1,1.061,0,1,0,0,0.5,15,8,med
102,1,4,20,epoc1,1.18,27,1,1,0,0.5,16,8,high
102,1,4,20,epoc1,2.244,0,1,1,0,0.5,17,9,med
102,1,4,20,epoc1,0.773,27,1,1,0,0.5,18,9,high
102,1,4,20,epoc1,0.657,0,1,1,0,0.5,19,10,med
102,1,4,20,epoc1,0.97,27,1,1,0,0.5,20,10,high
102,1,4,20,epoc1,0.629,0,1,1,0,0.5,21,11,med
102,1,4,20,epoc1,1.108,27,1,0,0,0.5,22,11,high
102,1,4,20,epoc1,1.106,0,1,0,0,0.5,23,12,med
102,1,4,20,epoc1,0.944,27,1,1,0,0.5,24,12,high
102,1,4,20,epoc1,2.045,0,1,0,0,0.5,25,13,med
102,1,4,20,epoc1,0.793,27,1,1,0,0.5,26,13,high
102,1,4,20,epoc1,1.944,0,1,1,0,0.5,27,14,med
102,1,4,20,epoc1,1.142,27,1,1,0,0.5,28,14,high
102,1,4,20,epoc1,2.015,0,1,1,0,0.5,29,15,med
102,1,4,20,epoc1,0.638,27,0,0,0,0.5,30,15,high
102,1,4,20,epoc2,0.822,0,1,1,0,0.5,31,16,med
102,1,4,20,epoc2,0.767,27,1,1,0,0.5,32,16,high
102,1,4,20,epoc2,2.119,0,1,0,0,0.5,33,17,med
102,1,4,20,epoc2,0.792,27,1,0,0,0.5,34,17,high
102,1,4,20,epoc2,1.182,0,1,0,0,0.5,35,18,med
102,1,4,20,epoc2,1.002,27,1,0,0,0.5,36,18,high
102,1,4,20,epoc2,0.997,0,1,1,0,0.5,37,19,med
102,1,4,20,epoc2,0.804,27,1,0,0,0.5,38,19,high
102,1,4,20,epoc2,0.83,0,1,0,0,0.5,39,20,med
102,1,4,20,epoc2,0.501,27,1,0,0,0.5,40,20,high
102,1,4,20,epoc2,1.292,0,1,0,0,0.5,41,21,med
102,1,4,20,epoc2,0.888,27,1,0,0,0.5,42,21,high
102,1,4,20,epoc2,1.21,0,1,0,0,0.5,43,22,med
102,1,4,20,epoc2,1.094,27,1,1,0,0.5,44,22,high
102,1,4,20,epoc2,1.192,0,1,0,0,0.5,45,23,med
102,1,4,20,epoc2,0.786,27,1,0,0,0.5,46,23,high
102,1,4,20,epoc2,1.191,0,1,0,0,0.5,47,24,med
102,1,4,20,epoc2,0.733,27,1,0,0,0.5,48,24,high
102,1,4,20,epoc2,1.297,0,1,0,0,0.5,49,25,med
102,1,4,20,epoc2,1.376,27,1,0,0,0.5,50,25,high
102,1,4,20,epoc2,1.139,0,1,0,0,0.5,51,26,med
102,1,4,20,epoc2,0.765,27,1,0,0,0.5,52,26,high
102,1,4,20,epoc2,1.163,0,1,0,0,0.5,53,27,med
102,1,4,20,epoc2,0.879,27,1,0,0,0.5,54,27,high
102,1,4,20,epoc2,0.771,0,1,0,0,0.5,55,28,med
102,1,4,20,epoc2,1.145,27,1,0,0,0.5,56,28,high
102,1,4,20,epoc2,1.756,0,1,0,0,0.5,57,29,med
102,1,4,20,epoc2,0.951,27,1,1,0,0.5,58,29,high
102,1,4,20,epoc2,0.783,0,1,1,0,0.5,59,30,med
102,1,4,20,epoc2,1.013,27,1,0,0,0.5,60,30,high
103,1,3,-25,epoc1,15,-6,1,0,0,0.5,1,1,med
103,1,3,-25,epoc1,14.91,-6,1,0,0,0.5,2,2,med
103,1,3,-25,epoc1,7.277,-6,0,0,0,0.5,3,3,med
103,1,3,-25,epoc1,7.663,-6,0,0,0,0.5,4,4,med
103,1,3,-25,epoc1,10.829,-6,0,0,0,0.5,5,5,med
103,1,3,-25,epoc1,7.127,-6,0,0,0,0.5,6,6,med
103,1,3,-25,epoc1,4.585,-6,0,0,0,0.5,7,7,med
103,1,3,-25,epoc1,6.252,-6,1,1,0,0.5,8,8,med
103,1,3,-25,epoc1,2.435,-6,0,1,0,0.5,9,9,med
103,1,3,-25,epoc1,2.407,-6,0,0,0,0.5,10,10,med
103,1,3,-25,epoc1,8.544,-6,0,0,0,0.5,11,11,med
103,1,3,-25,epoc1,15,-6,0,0,0,0.5,12,12,med
103,1,3,-25,epoc1,4.303,-6,0,0,0,0.5,13,13,med
103,1,3,-25,epoc1,1.855,-6,0,0,0,0.5,14,14,med
103,1,3,-25,epoc1,2.049,-6,1,1,0,0.5,15,15,med
103,1,3,-25,epoc2,2.658,-6,1,0,0,0.5,16,16,med
103,1,3,-25,epoc2,3.807,-6,1,0,0,0.5,17,17,med
103,1,3,-25,epoc2,1.031,-6,0,1,0,0.5,18,18,med
103,1,3,-25,epoc2,1.978,-6,0,1,0,0.5,19,19,med
103,1,3,-25,epoc2,1.823,-6,0,0,0,0.5,20,20,med
103,1,3,-25,epoc2,3.852,-6,1,1,0,0.5,21,21,med
103,1,3,-25,epoc2,1.804,-6,1,0,0,0.5,22,22,med
103,1,3,-25,epoc2,1.831,-6,1,0,0,0.5,23,23,med
103,1,3,-25,epoc2,2.017,-6,0,1,0,0.5,24,24,med
103,1,3,-25,epoc2,1.494,-6,0,1,0,0.5,25,25,med
103,1,3,-25,epoc2,1.916,-6,0,1,0,0.5,26,26,med
103,1,3,-25,epoc2,3.349,-6,0,0,0,0.5,27,27,med
103,1,3,-25,epoc2,1.649,-6,0,1,0,0.5,28,28,med
103,1,3,-25,epoc2,1.196,-6,0,1,0,0.5,29,29,med
103,1,3,-25,epoc2,1.639,-6,0,1,0,0.5,30,30,med
103,2,3,30,epoc1,7.679,-2,1,1,0,0.5,31,1,med
103,2,3,30,epoc1,4.532,-2,1,1,0,0.5,32,2,med
103,2,3,30,epoc1,1.311,-2,1,1,0,0.5,33,3,med
103,2,3,30,epoc1,1.134,-2,0,0,0,0.5,34,4,med
103,2,3,30,epoc1,2.771,-2,1,0,0,0.5,35,5,med
103,2,3,30,epoc1,1.374,-2,1,1,0,0.5,36,6,med
103,2,3,30,epoc1,1.513,-2,1,1,0,0.5,37,7,med
103,2,3,30,epoc1,1.504,-2,1,1,0,0.5,38,8,med
103,2,3,30,epoc1,2.234,-2,1,0,0,0.5,39,9,med
103,2,3,30,epoc1,2.507,-2,0,0,0,0.5,40,10,med
103,2,3,30,epoc1,1.788,-2,1,1,0,0.5,41,11,med
103,2,3,30,epoc1,1.231,-2,1,1,0,0.5,42,12,med
103,2,3,30,epoc1,1.753,-2,1,0,0,0.5,43,13,med
103,2,3,30,epoc1,1.666,-2,0,0,0,0.5,44,14,med
103,2,3,30,epoc1,1.379,-2,1,1,0,0.5,45,15,med
103,2,3,30,epoc2,1.609,-2,1,0,0,0.5,46,16,med
103,2,3,30,epoc2,2.067,-2,0,1,0,0.5,47,17,med
103,2,3,30,epoc2,1.926,-2,1,0,0,0.5,48,18,med
103,2,3,30,epoc2,1.606,-2,1,0,0,0.5,49,19,med
103,2,3,30,epoc2,1.073,-2,0,0,0,0.5,50,20,med
103,2,3,30,epoc2,1.104,-2,0,1,0,0.5,51,21,med
103,2,3,30,epoc2,0.895,-2,0,1,0,0.5,52,22,med
103,2,3,30,epoc2,1.01,-2,0,0,0,0.5,53,23,med
103,2,3,30,epoc2,1.685,-2,1,0,0,0.5,54,24,med
103,2,3,30,epoc2,1.433,-2,0,1,0,0.5,55,25,med
103,2,3,30,epoc2,1.948,-2,0,1,0,0.5,56,26,med
103,2,3,30,epoc2,1.227,-2,1,0,0,0.5,57,27,med
103,2,3,30,epoc2,1.943,-2,0,0,0,0.5,58,28,med
103,2,3,30,epoc2,1.808,-2,1,0,0,0.5,59,29,med
103,2,3,30,epoc2,0.901,-2,1,0,0,0.5,60,30,med
103,3,3,-10,epoc1,15,4,0,0,0,0.5,61,1,med
103,3,3,-10,epoc1,1.427,4,0,0,0,0.5,62,2,med
103,3,3,-10,epoc1,1.461,4,1,1,0,0.5,63,3,med
103,3,3,-10,epoc1,1.557,4,1,1,0,0.5,64,4,med
103,3,3,-10,epoc1,1.311,4,1,1,0,0.5,65,5,med
103,3,3,-10,epoc1,1.424,4,1,1,0,0.5,66,6,med
103,3,3,-10,epoc1,1.611,4,1,1,0,0.5,67,7,med
103,3,3,-10,epoc1,2.214,4,1,1,0,0.5,68,8,med
103,3,3,-10,epoc1,1.071,4,1,1,0,0.5,69,9,med
103,3,3,-10,epoc1,1.55,4,1,0,0,0.5,70,10,med
103,3,3,-10,epoc1,1.063,4,0,0,0,0.5,71,11,med
103,3,3,-10,epoc1,1.16,4,1,0,0,0.5,72,12,med
103,3,3,-10,epoc1,1.147,4,1,1,0,0.5,73,13,med
103,3,3,-10,epoc1,1.374,4,1,0,0,0.5,74,14,med
103,3,3,-10,epoc1,2.054,4,1,1,0,0.5,75,15,med
103,3,3,-10,epoc2,0.873,4,1,0,0,0.5,76,16,med
103,3,3,-10,epoc2,0.993,4,1,0,0,0.5,77,17,med
103,3,3,-10,epoc2,1.179,4,0,1,0,0.5,78,18,med
103,3,3,-10,epoc2,1.476,4,0,1,0,0.5,79,19,med
103,3,3,-10,epoc2,0.891,4,0,0,0,0.5,80,20,med
103,3,3,-10,epoc2,1.394,4,1,0,0,0.5,81,21,med
103,3,3,-10,epoc2,1.346,4,0,1,0,0.5,82,22,med
103,3,3,-10,epoc2,0.759,4,0,1,0,0.5,83,23,med
103,3,3,-10,epoc2,2.294,4,0,1,0,0.5,84,24,med
103,3,3,-10,epoc2,1.757,4,0,1,0,0.5,85,25,med
103,3,3,-10,epoc2,1.393,4,0,1,0,0.5,86,26,med
103,3,3,-10,epoc2,1.348,4,0,0,0,0.5,87,27,med
103,3,3,-10,epoc2,1.065,4,1,0,0,0.5,88,28,med
103,3,3,-10,epoc2,1.361,4,0,1,0,0.5,89,29,med
103,3,3,-10,epoc2,1.058,4,0,0,0,0.5,90,30,med
104,1,4,5,epoc1,3.951,1,1,1,0,0.5,1,1,med
104,1,4,5,epoc1,2.661,1,1,1,0,0.5,2,2,med
104,1,4,5,epoc1,1.318,1,0,1,0,0.5,3,3,med
104,1,4,5,epoc1,0.833,1,1,0,0,0.5,4,4,med
104,1,4,5,epoc1,2.119,1,1,1,0,0.5,5,5,med
104,1,4,5,epoc1,1.479,1,1,1,0,0.5,6,6,med
104,1,4,5,epoc1,0.883,1,0,0,0,0.5,7,7,med
104,1,4,5,epoc1,0.637,1,0,0,0,0.5,8,8,med
104,1,4,5,epoc1,0.424,1,1,1,0,0.5,9,9,med
104,1,4,5,epoc1,0.545,1,1,1,0,0.5,10,10,med
104,1,4,5,epoc1,0.402,1,0,0,0,0.5,11,11,med
104,1,4,5,epoc1,0.602,1,1,1,0,0.5,12,12,med
104,1,4,5,epoc1,0.534,1,1,1,0,0.5,13,13,med
104,1,4,5,epoc1,0.364,1,0,1,0,0.5,14,14,med
104,1,4,5,epoc1,5.21,1,0,0,0,0.5,15,15,med
104,1,4,5,epoc2,1.23,1,1,0,0,0.5,16,16,med
104,1,4,5,epoc2,0.56,1,1,1,0,0.5,17,17,med
104,1,4,5,epoc2,0.454,1,0,0,0,0.5,18,18,med
104,1,4,5,epoc2,0.366,1,0,1,0,0.5,19,19,med
104,1,4,5,epoc2,0.446,1,0,1,0,0.5,20,20,med
104,1,4,5,epoc2,0.597,1,0,1,0,0.5,21,21,med
104,1,4,5,epoc2,1.888,1,1,0,0,0.5,22,22,med
104,1,4,5,epoc2,1.012,1,1,0,0,0.5,23,23,med
104,1,4,5,epoc2,2.406,1,1,1,0,0.5,24,24,med
104,1,4,5,epoc2,1.044,1,1,0,0,0.5,25,25,med
104,1,4,5,epoc2,3.004,1,1,0,0,0.5,26,26,med
104,1,4,5,epoc2,1.882,1,1,0,0,0.5,27,27,med
104,1,4,5,epoc2,1.331,1,1,0,0,0.5,28,28,med
104,1,4,5,epoc2,2.815,1,1,0,0,0.5,29,29,med
104,1,4,5,epoc2,1.127,1,1,0,0,0.5,30,30,med
104,2,3,-2,epoc1,3.536,12,1,1,0,0.5,31,1,high
104,2,3,-2,epoc1,3.469,12,1,1,0,0.5,32,2,high
104,2,3,-2,epoc1,1.356,12,1,0,0,0.5,33,3,high
104,2,3,-2,epoc1,0.925,12,1,1,0,0.5,34,4,high
104,2,3,-2,epoc1,2.662,12,1,1,0,0.5,35,5,high
104,2,3,-2,epoc1,0.946,12,1,1,0,0.5,36,6,high
104,2,3,-2,epoc1,0.887,12,1,0,0,0.5,37,7,high
104,2,3,-2,epoc1,1.269,12,1,1,0,0.5,38,8,high
104,2,3,-2,epoc1,1.173,12,1,1,0,0.5,39,9,high
104,2,3,-2,epoc1,1.117,12,1,1,0,0.5,40,10,high
104,2,3,-2,epoc1,1.75,12,1,0,0,0.5,41,11,high
104,2,3,-2,epoc1,1.228,12,1,1,0,0.5,42,12,high
104,2,3,-2,epoc1,1.087,12,1,1,0,0.5,43,13,high
104,2,3,-2,epoc1,0.953,12,1,1,0,0.5,44,14,high
104,2,3,-2,epoc1,1.023,12,1,1,0,0.5,45,15,high
104,2,3,-2,epoc2,0.827,12,1,0,0,0.5,46,16,high
104,2,3,-2,epoc2,0.977,12,1,0,0,0.5,47,17,high
104,2,3,-2,epoc2,1.039,12,1,0,0,0.5,48,18,high
104,2,3,-2,epoc2,1.611,12,1,0,0,0.5,49,19,high
104,2,3,-2,epoc2,0.813,12,0,1,0,0.5,50,20,high
104,2,3,-2,epoc2,0.83,12,1,0,0,0.5,51,21,high
104,2,3,-2,epoc2,1.352,12,1,0,0,0.5,52,22,high
104,2,3,-2,epoc2,2.086,12,1,1,0,0.5,53,23,high
104,2,3,-2,epoc2,0.008,12,0,0,0,0.5,54,24,high
104,2,3,-2,epoc2,0.253,12,1,0,0,0.5,55,25,high
104,2,3,-2,epoc2,0.773,12,0,1,0,0.5,56,26,high
104,2,3,-2,epoc2,2.242,12,1,1,0,0.5,57,27,high
104,2,3,-2,epoc2,0.008,12,1,0,0,0.5,58,28,high
104,2,3,-2,epoc2,0.117,12,0,1,0,0.5,59,29,high
104,2,3,-2,epoc2,0.102,12,0,1,0,0.5,60,30,high
105,1,3,35,epoc1,4.983,25,1,1,0,0.5,1,1,high
105,1,3,35,epoc1,2.468,25,1,1,0,0.5,2,2,high
105,1,3,35,epoc1,1.743,25,1,1,0,0.5,3,3,high
105,1,3,35,epoc1,1.246,25,1,1,0,0.5,4,4,high
105,1,3,35,epoc1,0.899,25,1,1,0,0.5,5,5,high
105,1,3,35,epoc1,0.775,25,1,1,0,0.5,6,6,high
105,1,3,35,epoc1,0.92,25,1,1,0,0.5,7,7,high
105,1,3,35,epoc1,0.744,25,1,0,0,0.5,8,8,high
105,1,3,35,epoc1,0.856,25,1,1,0,0.5,9,9,high
105,1,3,35,epoc1,0.652,25,1,1,0,0.5,10,10,high
105,1,3,35,epoc1,0.674,25,1,1,0,0.5,11,11,high
105,1,3,35,epoc1,0.791,25,1,1,0,0.5,12,12,high
105,1,3,35,epoc1,0.923,25,1,1,0,0.5,13,13,high
105,1,3,35,epoc1,0.704,25,1,0,0,0.5,14,14,high
105,1,3,35,epoc1,0.853,25,1,0,0,0.5,15,15,high
105,1,3,35,epoc2,0.797,25,1,0,0,0.5,16,16,high
105,1,3,35,epoc2,0.928,25,1,1,0,0.5,17,17,high
105,1,3,35,epoc2,1.092,25,1,0,0,0.5,18,18,high
105,1,3,35,epoc2,0.769,25,1,0,0,0.5,19,19,high
105,1,3,35,epoc2,0.689,25,1,1,0,0.5,20,20,high
105,1,3,35,epoc2,0.715,25,1,0,0,0.5,21,21,high
105,1,3,35,epoc2,1.124,25,1,0,0,0.5,22,22,high
105,1,3,35,epoc2,1.084,25,1,0,0,0.5,23,23,high
105,1,3,35,epoc2,0.675,25,1,0,0,0.5,24,24,high
105,1,3,35,epoc2,0.956,25,1,0,0,0.5,25,25,high
105,1,3,35,epoc2,1.017,25,1,1,0,0.5,26,26,high
105,1,3,35,epoc2,1.176,25,1,0,0,0.5,27,27,high
105,1,3,35,epoc2,1.221,25,1,0,0,0.5,28,28,high
105,1,3,35,epoc2,1.348,25,1,0,0,0.5,29,29,high
105,1,3,35,epoc2,1.036,25,1,0,0,0.5,30,30,high
105,2,5,50,epoc1,0.982,50,1,1,0,0.5,31,1,high
105,2,5,50,epoc1,1.247,50,1,1,0,0.5,32,2,high
105,2,5,50,epoc1,1.458,50,1,0,0,0.5,33,3,high
105,2,5,50,epoc1,1.166,50,1,1,0,0.5,34,4,high
105,2,5,50,epoc1,1.017,50,1,1,0,0.5,35,5,high
105,2,5,50,epoc1,1.126,50,1,0,0,0.5,36,6,high
105,2,5,50,epoc1,1.023,50,1,1,0,0.5,37,7,high
105,2,5,50,epoc1,1.069,50,1,0,0,0.5,38,8,high
105,2,5,50,epoc1,1.162,50,1,1,0,0.5,39,9,high
105,2,5,50,epoc1,0.86,50,1,1,0,0.5,40,10,high
105,2,5,50,epoc1,1.148,50,1,1,0,0.5,41,11,high
105,2,5,50,epoc1,0.801,50,1,1,0,0.5,42,12,high
105,2,5,50,epoc1,1.112,50,1,1,0,0.5,43,13,high
105,2,5,50,epoc1,1.49,50,1,1,0,0.5,44,14,high
105,2,5,50,epoc1,0.714,50,1,1,0,0.5,45,15,high
105,2,5,50,epoc2,0.789,50,1,0,0,0.5,46,16,high
105,2,5,50,epoc2,0.903,50,1,0,0,0.5,47,17,high
105,2,5,50,epoc2,0.718,50,1,1,0,0.5,48,18,high
105,2,5,50,epoc2,0.769,50,1,0,0,0.5,49,19,high
105,2,5,50,epoc2,2.157,50,1,0,0,0.5,50,20,high
105,2,5,50,epoc2,3.306,50,1,0,0,0.5,51,21,high
105,2,5,50,epoc2,0.937,50,1,1,0,0.5,52,22,high
105,2,5,50,epoc2,0.785,50,1,0,0,0.5,53,23,high
105,2,5,50,epoc2,0.776,50,1,0,0,0.5,54,24,high
105,2,5,50,epoc2,0.968,50,1,0,0,0.5,55,25,high
105,2,5,50,epoc2,0.725,50,1,0,0,0.5,56,26,high
105,2,5,50,epoc2,0.741,50,1,0,0,0.5,57,27,high
105,2,5,50,epoc2,0.904,50,1,0,0,0.5,58,28,high
105,2,5,50,epoc2,0.942,50,1,0,0,0.5,59,29,high
105,2,5,50,epoc2,0.846,50,1,1,0,0.5,60,30,high
105,3,3,50,epoc1,3.589,16,1,0,0,0.5,61,1,high
105,3,3,50,epoc1,1.52,16,0,0,0,0.5,62,2,high
105,3,3,50,epoc1,1.284,16,1,0,0,0.5,63,3,high
105,3,3,50,epoc1,1.256,16,1,1,0,0.5,64,4,high
105,3,3,50,epoc1,0.863,16,1,0,0,0.5,65,5,high
105,3,3,50,epoc1,1.601,16,0,0,0,0.5,66,6,high
105,3,3,50,epoc1,0.637,16,0,0,0,0.5,67,7,high
105,3,3,50,epoc1,1.002,16,1,1,0,0.5,68,8,high
105,3,3,50,epoc1,0.94,16,1,1,0,0.5,69,9,high
105,3,3,50,epoc1,0.694,16,1,1,0,0.5,70,10,high
105,3,3,50,epoc1,0.839,16,1,1,0,0.5,71,11,high
105,3,3,50,epoc1,1.038,16,1,1,0,0.5,72,12,high
105,3,3,50,epoc1,1.043,16,1,1,0,0.5,73,13,high
105,3,3,50,epoc1,4.281,16,1,1,0,0.5,74,14,high
105,3,3,50,epoc1,3.183,16,1,1,0,0.5,75,15,high
105,3,3,50,epoc2,2.926,16,1,0,0,0.5,76,16,high
105,3,3,50,epoc2,0.892,16,1,0,0,0.5,77,17,high
105,3,3,50,epoc2,0.681,16,0,1,0,0.5,78,18,high
105,3,3,50,epoc2,1.669,16,0,1,0,0.5,79,19,high
105,3,3,50,epoc2,2.322,16,1,0,0,0.5,80,20,high
105,3,3,50,epoc2,0.823,16,0,0,0,0.5,81,21,high
105,3,3,50,epoc2,0.575,16,0,1,0,0.5,82,22,high
105,3,3,50,epoc2,0.849,16,0,1,0,0.5,83,23,high
105,3,3,50,epoc2,0.615,16,0,1,0,0.5,84,24,high
105,3,3,50,epoc2,1.062,16,0,0,0,0.5,85,25,high
105,3,3,50,epoc2,1.356,16,0,1,0,0.5,86,26,high
105,3,3,50,epoc2,2.039,16,0,1,0,0.5,87,27,high
105,3,3,50,epoc2,1.554,16,0,1,0,0.5,88,28,high
105,3,3,50,epoc2,3.644,16,1,1,0,0.5,89,29,high
105,3,3,50,epoc2,0.555,16,1,0,0,0.5,90,30,high
106,1,3,-12,epoc1,7.177,12,1,1,0,0.5,1,1,high
106,1,3,-12,epoc1,6.703,12,1,1,0,0.5,2,2,high
106,1,3,-12,epoc1,5.836,12,1,1,0,0.5,3,3,high
106,1,3,-12,epoc1,4.145,12,1,1,0,0.5,4,4,high
106,1,3,-12,epoc1,3.728,12,1,1,0,0.5,5,5,high
106,1,3,-12,epoc1,4.495,12,1,1,0,0.5,6,6,high
106,1,3,-12,epoc1,5.199,12,1,1,0,0.5,7,7,high
106,1,3,-12,epoc1,3.455,12,1,0,0,0.5,8,8,high
106,1,3,-12,epoc1,3.057,12,1,1,0,0.5,9,9,high
106,1,3,-12,epoc1,3.544,12,1,0,0,0.5,10,10,high
106,1,3,-12,epoc1,7.207,12,0,0,0,0.5,11,11,high
106,1,3,-12,epoc1,3.46,12,0,0,0,0.5,12,12,high
106,1,3,-12,epoc1,1.621,12,0,0,0,0.5,13,13,high
106,1,3,-12,epoc1,3.456,12,0,0,0,0.5,14,14,high
106,1,3,-12,epoc1,1.336,12,0,1,0,0.5,15,15,high
106,1,3,-12,epoc2,1.516,12,0,0,0,0.5,16,16,high
106,1,3,-12,epoc2,1.537,12,0,1,0,0.5,17,17,high
106,1,3,-12,epoc2,1.722,12,0,1,0,0.5,18,18,high
106,1,3,-12,epoc2,1.802,12,0,1,0,0.5,19,19,high
106,1,3,-12,epoc2,1.939,12,0,1,0,0.5,20,20,high
106,1,3,-12,epoc2,1.538,12,0,1,0,0.5,21,21,high
106,1,3,-12,epoc2,1.872,12,0,1,0,0.5,22,22,high
106,1,3,-12,epoc2,3.996,12,0,1,0,0.5,23,23,high
106,1,3,-12,epoc2,1.637,12,0,0,0,0.5,24,24,high
106,1,3,-12,epoc2,3.207,12,0,1,0,0.5,25,25,high
106,1,3,-12,epoc2,1.236,12,0,1,0,0.5,26,26,high
106,1,3,-12,epoc2,1.956,12,0,1,0,0.5,27,27,high
106,1,3,-12,epoc2,3.025,12,0,0,0,0.5,28,28,high
106,1,3,-12,epoc2,2.373,12,0,1,0,0.5,29,29,high
106,1,3,-12,epoc2,3.36,12,0,1,0,0.5,30,30,high
106,2,2,-2,epoc1,10.091,4,0,0,0,0.5,31,1,med
106,2,2,-2,epoc1,3.593,4,0,1,0,0.5,32,2,med
106,2,2,-2,epoc1,1.703,4,0,0,0,0.5,33,3,med
106,2,2,-2,epoc1,1.735,4,0,1,0,0.5,34,4,med
106,2,2,-2,epoc1,1.555,4,0,1,0,0.5,35,5,med
106,2,2,-2,epoc1,1.369,4,0,0,0,0.5,36,6,med
106,2,2,-2,epoc1,0.652,4,0,0,0,0.5,37,7,med
106,2,2,-2,epoc1,0.686,4,0,0,0,0.5,38,8,med
106,2,2,-2,epoc1,0.55,4,1,1,0,0.5,39,9,med
106,2,2,-2,epoc1,1.519,4,0,0,0,0.5,40,10,med
106,2,2,-2,epoc1,1.604,4,0,0,0,0.5,41,11,med
106,2,2,-2,epoc1,1.018,4,0,0,0,0.5,42,12,med
106,2,2,-2,epoc1,0.836,4,1,1,0,0.5,43,13,med
106,2,2,-2,epoc1,1.213,4,0,0,0,0.5,44,14,med
106,2,2,-2,epoc1,1.453,4,0,0,0,0.5,45,15,med
106,2,2,-2,epoc2,2.011,4,0,0,0,0.5,46,16,med
106,2,2,-2,epoc2,2.741,4,0,1,0,0.5,47,17,med
106,2,2,-2,epoc2,4.533,4,0,1,0,0.5,48,18,med
106,2,2,-2,epoc2,2.808,4,0,1,0,0.5,49,19,med
106,2,2,-2,epoc2,3.175,4,0,1,0,0.5,50,20,med
106,2,2,-2,epoc2,1.482,4,0,1,0,0.5,51,21,med
106,2,2,-2,epoc2,1.185,4,0,1,0,0.5,52,22,med
106,2,2,-2,epoc2,1.185,4,0,1,0,0.5,53,23,med
106,2,2,-2,epoc2,1.671,4,0,1,0,0.5,54,24,med
106,2,2,-2,epoc2,2.188,4,0,1,0,0.5,55,25,med
106,2,2,-2,epoc2,3.629,4,0,0,0,0.5,56,26,med
106,2,2,-2,epoc2,1.184,4,0,1,0,0.5,57,27,med
106,2,2,-2,epoc2,0.965,4,0,1,0,0.5,58,28,med
106,2,2,-2,epoc2,2.524,4,0,1,0,0.5,59,29,med
106,2,2,-2,epoc2,2.108,4,0,0,0,0.5,60,30,med
106,3,2,-25,epoc1,5.462,0,1,1,0,0.5,61,1,med
106,3,2,-25,epoc1,1.633,0,1,1,0,0.5,62,2,med
106,3,2,-25,epoc1,1.538,0,1,1,0,0.5,63,3,med
106,3,2,-25,epoc1,1.891,0,1,1,0,0.5,64,4,med
106,3,2,-25,epoc1,2.324,0,1,1,0,0.5,65,5,med
106,3,2,-25,epoc1,1.049,0,1,1,0,0.5,66,6,med
106,3,2,-25,epoc1,1.287,0,1,1,0,0.5,67,7,med
106,3,2,-25,epoc1,2.039,0,1,1,0,0.5,68,8,med
106,3,2,-25,epoc1,0.682,0,1,1,0,0.5,69,9,med
106,3,2,-25,epoc1,0.855,0,1,0,0,0.5,70,10,med
106,3,2,-25,epoc1,0.552,0,1,1,0,0.5,71,11,med
106,3,2,-25,epoc1,1.673,0,1,0,0,0.5,72,12,med
106,3,2,-25,epoc1,3.096,0,1,1,0,0.5,73,13,med
106,3,2,-25,epoc1,0.888,0,1,0,0,0.5,74,14,med
106,3,2,-25,epoc1,0.618,0,1,1,0,0.5,75,15,med
106,3,2,-25,epoc2,1.718,0,1,0,0,0.5,76,16,med
106,3,2,-25,epoc2,1.003,0,1,0,0,0.5,77,17,med
106,3,2,-25,epoc2,1.301,0,1,0,0,0.5,78,18,med
106,3,2,-25,epoc2,1.47,0,1,1,0,0.5,79,19,med
106,3,2,-25,epoc2,1.02,0,1,1,0,0.5,80,20,med
106,3,2,-25,epoc2,1.554,0,1,0,0,0.5,81,21,med
106,3,2,-25,epoc2,0.77,0,1,0,0,0.5,82,22,med
106,3,2,-25,epoc2,3.961,0,1,0,0,0.5,83,23,med
106,3,2,-25,epoc2,1.49,0,1,0,0,0.5,84,24,med
106,3,2,-25,epoc2,1.27,0,1,0,0,0.5,85,25,med
106,3,2,-25,epoc2,1.438,0,1,0,0,0.5,86,26,med
106,3,2,-25,epoc2,1.325,0,1,1,0,0.5,87,27,med
106,3,2,-25,epoc2,0.991,0,1,0,0,0.5,88,28,med
106,3,2,-25,epoc2,1.741,0,1,0,0,0.5,89,29,med
106,3,2,-25,epoc2,1.207,0,1,0,0,0.5,90,30,med
106,4,3,1,epoc1,6.665,3,1,1,0,0.5,91,1,med
106,4,3,1,epoc1,2.535,3,1,1,0,0.5,92,2,med
